objectId,gmag,rmag,g_minus_r,jd_g_minus_r,jdmin,ramean,decmean,glatmean,dmdt_g,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,mag_r02,mag_r08,mag_r28,dmdt_r,magrmax,magrmin,distpsnr1,dmdt_g_err,dmdt_r_err,sgmag1,srmag1,classification,catalogue_object_id,separationArcsec,northSeparationArcsec,eastSeparationArcsec,physical_separation_kpc,distance,classificationReliability,major_axis_arcsec,tns_name,type,ra,decl,galactic_plane,g_r_days_from_fl,z,source_label
ZTF20acvagdq,20.1775,18.7273,1.4502,2459226.9456829,2459226.9205671,149.97963941666666,13.045091666666664,47.58345271154569,0.0515998,23.7624,20.9005,20.664,20.5917,20.2816,20.0755,854164.0,41.6489,21.5328,-0.0481736,20.1009,18.7273,9.84391,-0.176442,-0.049989,-999.0,-999.0,SN,NGC3080,11.54,-4.151,11.202,8.14,155.84,2.0,-999.0,2020aboj,SN Ia,149.9796069,13.0450937201,no,0.0251158000901341,0.035428,SN Ia
ZTF20acphdbu,19.226,18.0847,1.1413,2459203.9084606,2459203.9084606,150.9038141117647,45.29915061764706,52.15351425576864,-0.0554294,332572.0,31.7365,21.2398,20.2689,20.0135,19.226,32541.1,27.361,20.1162,-0.0610901,19.2541,18.0847,1.68268,-0.0181334,-0.00891525,18.6591,18.3486,SN,1237657874869780583,1.63,-1.57,0.94,1.33,182.72,2.0,-999.0,2020zgu,SN Ia,150.90375,45.299139,no,0.0,0.04136,SN Ia
ZTF20acwfanr,19.0349,18.4869,0.548,2459203.0035417,2459203.0035417,216.0373056411765,6.1911355529411765,59.605154677101574,0.00391467,19.028,19.0302,19.0306,19.0349,19.0329,19.0308,754560.0,38.178,20.8099,0.156292,19.5935,18.3338,1.77275,-0.174587,-0.125076,18.1318,17.8895,SN,1237655743478104176,1.36,-0.536,1.249,1.47,249.35,2.0,-999.0,2020ackg,SN Ia,216.03736833043,6.1911476086957,no,0.0,0.05585,SN Ia
ZTF20acwqlpq,18.4171,18.5094,-0.0922985,2459204.0375231,2459203.9934491,215.03840971333332,58.94480472666667,54.66361161467584,-0.0545721,105543.0,42.1926,22.6117,20.6151,19.4841,18.4171,361960.0,34.2572,20.781,-0.0395205,19.677,18.5094,4.77563,-0.0184285,-0.0147831,18.5494,17.6329,SN,1237655369831481494,4.38,4.17,-1.34,6.0,324.88,2.0,-999.0,2020acez,SN Ia,215.038405525,58.9447933125,no,0.0440740003250539,0.07195,SN Ia
ZTF21aaabzap,18.7292,18.7468,-0.0175991,2459224.0256481,2459223.9993287,218.9534390125,5.8210552875,57.28829540418139,0.160462,39.1689,20.0195,19.3618,19.1948,18.8144,18.4127,458111.0,38.1757,20.7527,-0.0189013,19.6344,18.7468,4.07915,-0.181138,-0.0311028,19.3058,18.9617,SN,1237655743479349422,4.04,-0.641,4.137,6.54,394.5,2.0,18.41,2021bb,SN Ia,218.953417,5.82105,no,0.0263193999417126,0.086532,SN Ia
ZTF21aaavhbu,18.9156,19.1877,-0.2721,2459218.8706019,2459218.8706019,153.61425232000002,12.159132626666668,50.33840801612842,0.204687,315.288,22.1157,20.0772,19.6828,19.1191,18.491,151.833,20.3709,19.4766,0.0708519,19.3228,18.9036,7.47689,-0.189436,-0.045225,18.0104,17.4307,SN,2MASXJ10142788+1209325,6.8,-0.3,6.8,11.67,347.49,2.0,-999.0,2021fl,SN Ia,153.61427887,12.1591715696,no,0.0,0.0767,SN Ia
ZTF20acudkao,17.8826,17.9677,-0.0850983,2459204.0419213,2459204.0020949,171.9253723888889,10.312851377777775,64.08513918820776,-0.172895,33889.0,38.0946,21.6105,19.8795,18.6631,17.8826,199230.0,35.1921,20.4649,-0.0352575,19.1574,17.9677,2.22066,-0.087722,-0.00591538,18.1181,17.4653,SN,1237658493349593258,2.0,0.7488,-1.8913,1.52,168.68,2.0,-999.0,2020abcn,SN Ia,171.925377408,10.3128300129,no,0.0398264001123607,0.038306,SN Ia
ZTF21aabpszb,19.1459,19.0126,0.133301,2459221.6598264,2459221.6598264,18.520073516666667,-1.7401606750000005,-64.03825600055319,0.57906,482547.0,25.4236,16.181,19.1459,16.8225,15.7938,-5995.06,9.38994,15.4921,0.561695,19.0126,16.1235,12.8474,-0.0658623,-0.048058,-999.0,20.4835,SN,UGC00784,13.11,-7.4,-11.0,3.84,71.63,2.0,-999.0,2021pc,SN Ia,18.520083,-1.740139,no,0.0,0.016348,SN Ia
ZTF20adaghdo,18.439,18.6397,-0.200701,2459211.6103009,2459211.6103009,358.2597095666667,-10.837490622222225,-68.68964164602266,0.0517573,126.075,18.6913,18.3356,18.439,18.2631,18.1355,1403.74,19.9036,18.6137,0.0582639,18.6397,18.2318,4.85392,-0.0398792,-0.0219539,17.6555,16.8934,SN,2MASXJ23530202-1050166,4.69,-1.724,-4.444,6.79,345.91,2.0,-999.0,2020advm,SN Ia,358.259691582,-10.8374465463,no,0.0,0.076369,SN Ia
ZTF21aabfson,18.0093,18.3322,0.0265007,2459223.9124769,2459221.9070023,155.11817938333334,53.857470625,51.56570177302219,0.155315,16.017,17.4469,17.5708,18.0093,17.7406,17.6107,819548.0,47.3001,20.1262,0.16862,18.5707,17.5549,2.6793,-0.0473736,-0.0630332,19.4853,-999.0,SN,CGCG266-039,4.0,-4.018,-0.423,2.52,141.79,2.0,-999.0,2021ix,SN Ia,155.118105338,53.8574647436,no,2.00547460000962,0.03231,SN Ia
ZTF21aahsgan,18.9191,18.8761,0.0429993,2459252.6343171,2459252.6343171,8.912503000000001,25.677551719999997,-37.05748689243736,0.3396,8.8885,16.6802,17.3525,18.9191,18.2401,17.561,12.5614,16.967,17.4112,0.366315,18.8761,17.5556,2.50138,-0.0327512,-0.0578067,18.1269,-999.0,SN,CGCG479-042,3.58,3.3,1.3,2.35,144.17,2.0,-999.0,2021cai,SN Ia,8.9125,25.677531,no,0.0,0.032836,SN Ia
ZTF21aaadiap,18.0941,17.8955,0.198601,2459216.6322685,2459216.6322685,9.829102483333331,-0.4557692583333332,-63.16911117193723,0.131805,224.619,17.5751,17.4585,18.0941,17.5527,17.3491,47.0332,16.8909,17.2942,0.0223177,17.8955,17.3681,0.708539,-0.0174198,-0.0500497,18.9301,18.6169,SN,2MASXJ00391894-0027226,1.91,-2.33,-0.43,1.71,201.11,2.0,-999.0,2021T,SN Ia,9.829125,-0.455769,no,0.0,0.0454,SN Ia
ZTF21aaaovua,19.2608,19.0826,0.0103989,2459229.0172106,2459223.9988657,229.86485064166664,6.231544983333333,49.11474837475699,-39.7339,19.7241,19.4601,19.4305,19.4207,19.3389,19.2608,1568360.0,55.0208,22.2402,-1.69122,20.3621,19.0826,9.44479,-80.1509,-12.1495,20.2739,19.6004,SN,SDSSJ151926.86+061348.7,11.43,-4.96,-10.41,7.77,149.94,2.0,21.46,2021by,SN Ia,229.86492626667,6.2315321,no,5.0183449001051486,0.097,SN Ia
ZTF20actvfgr,19.2674,18.9933,0.1166,2459196.9569907,2459194.9635764,127.93373009090908,22.491641263636367,31.528111838224643,-0.0598483,44.9836,21.1683,20.3342,20.1194,19.7215,19.2674,716931.0,44.1173,21.5405,-0.0787119,20.1416,18.9933,6.35389,-0.051868,-0.0712222,19.4134,19.0894,SN,1237664874581983482,6.15,-5.905,-1.71,10.15,403.47,2.0,13.59,2020abab,SN Ia,127.933717188,22.4916481915,no,1.9934143000282347,0.088376,SN Ia
ZTF21aafnabs,20.483,19.9583,0.5247,2459232.0554745,2459232.039375,232.44052795833332,13.802152858333333,50.797152930177944,241.28,1486.68,15.8335,19.1052,20.483,19.7361,19.2364,-3812.26,13.4265,18.4882,0.0589541,19.9583,18.9561,5.53129,-334.743,-0.0124715,17.8177,17.1911,SN,1237668271911272700,5.69,5.82,-2.27,9.33,400.05,2.0,-999.0,2021aqy,SN Ia,232.440564318,13.8021558231,no,0.0160995000042021,0.087762,SN Ia
ZTF20acyybwo,19.0555,18.7619,0.183599,2459215.9974769,2459204.0332292,184.01392054615383,45.34376906923076,70.46675284043052,0.00919411,103582.0,37.0545,21.7284,20.3359,19.4317,18.9455,1047.24,22.1204,19.9836,-0.104644,19.6468,18.7619,2.19777,-0.0145987,-0.0823429,19.8393,19.5755,SN,2MASXJ12160364+4520400,3.89,2.455,3.234,4.83,322.18,2.0,-999.0,2020adij,SN Ia,184.0139425,45.3437785,no,11.964247699826956,0.071378,SN Ia
ZTF25abyrhbu,20.2271,20.195,-0.158199,2460971.8584838,2460961.8724074,60.42278874285714,-17.553605042857146,-45.24317424604569,-0.0635204,20.1647,20.0842,20.1604,20.2459,20.0549,19.7347,20.1721,20.1479,20.1392,-0.0312066,20.195,20.1352,0.251889,0.102259,0.171796,20.1816,19.5018,SN,86930604227485986,0.323,-0.2025,-0.2518,0.0,0.0,2.0,10.467,2025abcu,SN Ia,60.4228078,-17.5535937,no,9.986076400149614,0.165,SN Ia
ZTF20abgbxfm,20.7028,19.5313,1.1715,2459059.9204977,2459059.9204977,0.6500007038461539,23.151755230769233,-38.35461138085881,-0.0247819,458734.0,34.1686,22.0551,21.2781,21.0411,20.7028,393904.0,32.7524,21.5041,0.0246597,20.6156,19.5069,15.0671,-0.0188541,-0.140932,19.0457,18.7064,SN,2MASXJ00023477+2309024,16.54,-3.9,-16.9,22.98,329.87,2.0,-999.0,2020myi,SN Ia,0.65001670811,23.1517195905,no,0.0,0.073,SN Ia
ZTF20abqlgtv,19.2124,19.1638,0.0486012,2459086.9831944,2459086.9292245,36.24527458095238,-5.261743642857143,-58.7876314282759,0.0264548,1046190.0,62.5269,23.3608,20.9331,19.6494,19.1859,-10086.5,30.9652,21.2182,-0.053408,20.4285,19.1638,12.8976,-0.127103,-0.132431,21.9719,21.4291,SN,1237679253061632170,14.2,-7.938,-11.776,43.64,886.67,2.0,-999.0,2020rkt,SN Ia,36.2452901834,-5.26174503415,no,0.053969900123775,0.103,SN Ia
ZTF20abydkrl,19.808,19.1669,0.6411,2459170.9267014,2459170.7934259,66.59144722857143,-10.09883004285714,-36.74700199720577,0.025586,696182.0,39.062,21.4323,20.4051,19.973,19.4192,600140.0,31.3912,20.8374,-0.0418321,20.0433,19.1669,3.65215,-0.0974958,-0.0231221,19.4796,18.8697,SN,NGC1575,20.69,1.44,-20.673,9.13,136.55,2.0,-999.0,2020sjo,SN Ia,66.591458,-10.098811,no,0.1332755000330507,0.031141,SN Ia
ZTF20acgcgnf,19.4084,19.1519,0.2565,2459139.9450463,2459139.9450463,118.26645442,29.28561031333333,25.42169338664284,-0.0686901,385.772,23.7897,21.2101,20.7119,19.9681,19.4084,655745.0,35.0237,21.1364,-0.0595283,20.1937,19.1519,7.39021,-0.089403,-0.0725399,19.0488,18.7377,SN,1237657401335873881,7.4,2.041,7.567,12.36,408.77,2.0,-999.0,2020urn,SN Ia,118.266491649,29.2855711942,no,0.0,0.096,SN Ia
ZTF20abmdfcy,19.044,19.1094,-0.0917988,2459059.9209722,2459056.9820718,5.324880188235293,21.07105294411765,-41.25192416207226,-0.0375411,2418.13,26.829,21.5802,20.7308,19.895,19.044,1306830.0,46.3742,22.1624,-0.0088643,20.5399,19.0839,1.14698,-0.042855,-0.0450724,20.7223,-999.0,SN,1237680247890313388,3.13,-1.66,2.66,5.44,427.93,2.0,-999.0,2020psv,SN Ia,5.32487558527,21.0710272827,no,2.938900399953127,0.0934,SN Ia
ZTF20aboytzr,17.8084,17.8542,-0.0902996,2459066.6846181,2459065.7265625,233.17979448,27.52185474,54.33855974992408,0.0464466,1463780.0,55.4644,20.7347,18.7979,18.1519,17.6652,274614.0,28.4886,18.6359,0.0568305,18.0878,17.6851,2.16948,-0.082494,-0.0290678,19.8462,19.3706,SN,SDSSJ153243.25+273120.2,2.21,1.73,1.51,2.86,305.25,2.0,17.64,2020qjy,SN Ia,233.179792,27.521881,no,0.9580556000582874,0.0678,SN Ia
ZTF20abzettb,19.5841,18.2698,1.36,2459107.9028009,2459106.9857407,61.8502404125,30.28873453125,-15.92005920520882,-0.0498332,45.392,21.8487,20.8952,20.6434,19.9394,19.5841,320.904,21.8809,19.6661,-0.0499954,19.4179,18.2698,2.17215,-0.240419,-0.0964853,18.3378,17.4936,SN,WISEAJ040724.12+301721.5,2.13,1.699,1.29,0.8,80.59,2.0,-999.0,2020szq,SN Ia,61.850239516667,30.2887422,no,0.917060200124979,0.018553,SN Ia
ZTF20abxyaxt,19.4696,18.6706,0.993401,2459111.8785185,2459092.9689931,55.984898575,-20.527888475,-50.193979630471645,-0.0475422,11498.7,29.0261,21.2359,20.3686,19.9191,19.4696,1280.39,23.2541,19.8737,-0.0470338,19.3752,18.6706,1.88728,-0.0203688,-0.0118531,19.4097,19.9789,SN,2MASXJ03435618-2031464,5.94,-6.01,-2.71,4.76,178.81,2.0,-999.0,2020qmz,SN Ia,55.984886696,-20.5278862316,no,18.909525400027633,0.0405,SN Ia
ZTF20abxcycq,18.934,19.1179,0.1369,2459111.8175347,2459108.7901736,331.9685019111111,-10.558925266666668,-48.155441347962274,-0.105967,64695.6,37.5587,22.0812,20.6317,19.5763,18.934,39725.0,32.0415,21.1894,-0.033567,20.2218,19.1179,6.95079,-0.0757452,-0.00868097,18.4937,17.938,SN,2MASXJ22075247-1033391,6.68,-7.0,0.6,10.32,373.21,2.0,-999.0,2020scn,SN Ia,331.968480665,-10.5589149461,no,3.027361100073904,0.082073,SN Ia
ZTF20acgkuay,19.7276,19.7971,-0.0695,2459125.677037,2459125.6203241,270.74467576874997,52.11509083125,28.33216557954092,0.148229,8648.33,27.5642,20.7325,19.9944,19.3326,18.838,401758.0,41.1972,20.7849,0.192456,19.7971,18.4952,3.30854,-0.0341506,-0.0523301,19.4597,-999.0,SN,UGC11102,4.18,-2.048,-3.756,2.65,215.2,2.0,-999.0,2020vae,SN Ia-91bg-like,270.74467376,52.11507502,no,0.056712900288403,0.04846,SN Ia
ZTF20achatyv,18.1972,18.3887,-0.0551014,2459130.732662,2459128.7917361,338.39187703571434,-20.766950007142857,-57.9681298345596,-0.0702749,1415.22,24.3006,20.3025,19.632,18.8876,18.1972,21559.4,27.2574,20.0292,-0.0202835,19.4091,18.3887,4.18437,-0.0574278,-0.0298587,18.4888,17.8804,SN,2MASXJ22333410-2046048,3.86,-3.8,0.71,5.01,305.11,2.0,-999.0,2020uyr,SN Ia,338.391875,-20.766981,no,1.9409259003587067,0.067767,SN Ia
ZTF20abxyaqc,19.8419,18.9738,0.868099,2459130.8584491,2459130.7927778,19.90426985555556,-23.862737988888888,-82.85370337335975,-0.064447,27.57,20.6587,20.3203,20.2281,20.035,19.8419,131.485,20.8503,19.7865,0.73943,19.561,18.8799,4.03574,-0.0598369,-1.07444,18.9343,18.5324,SN,2MASXJ01193715-2351492,3.86,-3.406,1.807,4.17,248.84,2.0,-999.0,2020shr,SN Ia,19.9042970602,-23.8627319779,no,0.0656713000498712,0.0555,SN Ia
ZTF20achaxvo,18.693,18.406,-0.00690079,2459130.858912,2459128.8008218,15.290211281818182,-15.251266245454543,-77.90982147055271,0.142803,708.07,18.8609,18.1024,18.693,18.1208,17.8356,-122.625,17.2875,17.8857,0.122309,18.406,17.9115,2.41794,-0.0731721,-0.0213072,17.2074,16.5446,SN,2MASXJ01010960-1515020,2.55,2.477,-0.597,2.71,243.56,2.0,-999.0,2020vbs,SN Ia,15.290303612,-15.2512270567,no,2.0580902001820505,0.054604,SN Ia
ZTF20abvyare,18.8564,17.9994,0.857,2459116.812037,2459116.812037,25.556037485714285,-20.707458660714288,-76.74795474482208,-0.0878838,-34062.2,28.7747,21.2182,20.3995,19.9421,18.8564,-619763.0,20.6327,19.3694,-0.0323588,19.119,17.9994,6.60954,-0.0705287,-0.0437715,19.3469,-999.0,SN,2MASXJ01421306-2042232,6.48,3.596,-5.395,6.04,210.82,2.0,-999.0,2020ryi,SN Ia,25.5560116636,-20.7074701013,no,0.0,0.047506,SN Ia
ZTF20abzetdf,19.7956,19.6011,0.619501,2459887.8585532,2459873.9430093,77.43203923846153,3.8929851846153847,-20.505191615527153,-0.0805121,19.7617,19.6049,19.5425,19.7956,19.498,19.2734,19.602,19.5298,19.2973,0.00411791,19.6259,18.8727,0.23759,0.0604259,0.0420832,18.6216,18.1733,SN,05094369+0353347,0.03,-0.027,-0.001,0.0,0.0,2.0,0.0,2020tft,SN Ia,77.4322134874,3.89284869971,no,13.915543899871407,0.07,SN Ia
ZTF20acjjkhr,19.7587,19.8018,-0.0431004,2459137.6514352,2459137.6183218,251.936155675,40.977359625,40.113668317244105,0.391717,-217.974,13.1315,16.3436,19.7587,17.846,16.9836,1259.1,14.1134,16.5594,0.352563,19.8018,17.1509,1.52225,-0.0667665,-0.0401911,19.511,20.3109,SN,1237655130377945276,4.46,-0.878,-4.403,3.45,172.03,2.0,-999.0,2020wtw,SN Ia,251.936125,40.977331,no,0.0331133999861776,0.03901,SN Ia
ZTF20achdcni,18.9504,19.0322,0.0377007,2459143.9290278,2459141.9534954,137.44016200526315,55.06100596842106,41.53570143145158,-0.0604906,115949.0,38.735,22.416,20.8589,19.6741,18.9504,-1979.25,23.9808,20.4091,-0.0696138,19.935,19.0322,1.81293,-0.0566197,-0.0625478,20.552,20.4024,SN,2MASXJ09094579+5503318,7.77,-7.805,1.342,15.11,491.09,2.0,-999.0,2020vgi,SN Ia,137.4401354,55.0609788,no,1.975532399956137,0.106,SN Ia
ZTF20abjgfac,20.2577,19.483,0.8433,2459081.9830903,2459080.9957639,48.10630692142858,19.2529055,-32.39983560435563,0.165288,34506.1,24.1555,20.9037,20.7487,20.4774,20.1055,-222390.0,28.7959,20.7762,16.5639,20.5803,19.3789,1.12784,-0.416073,-29.6119,20.5595,20.4125,SN,ARK098,26.86,-24.415,11.195,17.36,142.07,2.0,-999.0,2020nze,SN Ia,48.106417,19.252889,no,0.9873263998888432,0.03,SN Ia
ZTF20abkacis,18.1527,18.1596,-0.00689888,2459065.7060069,2459065.6733796,237.42950377142856,38.99508697619047,51.23229263655183,-0.0785949,622.139,22.6515,19.9063,19.4148,18.5753,18.1527,605795.0,38.8244,20.4226,-0.046158,19.3624,18.1596,7.16904,-0.0852395,-0.0848626,19.3133,19.0206,SN,2MASSJ15494343+3859485,7.16,7.0,1.7,8.76,285.36,2.0,17.19,2020orf,SN Ia,237.4295,38.9951,no,0.0326272998936474,0.06,SN Ia
ZTF20abqefja,18.8239,18.8759,-0.052,2459069.6849884,2459069.6849884,250.9189211,33.539027187500004,40.119337252335185,0.07571,1676190.0,63.9715,22.4051,20.02,19.0789,18.521,197671.0,34.9586,20.0338,0.072552,19.2292,18.5035,2.3912,-0.0358895,-0.0322288,18.2993,17.9099,SN,2MASXJ16434039+3332226,2.37,2.178,-1.80037,3.59,364.61,2.0,-999.0,2020qto,SN Ia,250.918958,33.53905,no,0.0,0.0802,SN Ia
ZTF18aaxnkos,19.1529,18.5072,-0.338301,2458279.7001157,2458272.75,156.52726234840202,47.27427106934481,55.22790476825705,0.156587,28009.3,25.2481,19.2571,19.1529,18.5494,18.1689,172.508,19.3528,18.6669,0.0438365,18.5625,18.3258,4.25886,-0.0222213,-0.0209126,18.3074,18.1143,SN,2MASXJ10260632+4716232,4.08,-4.151,-2.181,4.93,282.03,2.0,-999.0,2018chf,SN Ia,156.527241,47.2742866,no,6.950115699786693,0.0628,SN Ia
ZTF20abeolsw,18.4724,18.6094,-0.136999,2459021.7285417,2459021.7285417,211.2681035310345,29.526117672413793,73.63715155909912,-0.0111913,18566.7,33.9796,22.0798,20.6226,19.7239,18.4724,1795270.0,54.3709,22.2837,0.046655,20.2225,18.4706,1.11883,-0.0361361,-0.0450678,22.1289,20.4441,SN,1237665179519877325,3.32,-0.63,3.32,4.09,287.63,2.0,10.82,2020mkm,SN Ia,211.268083,29.5261,no,0.0,0.0641,SN Ia
ZTF20abkgypx,18.8397,18.6128,0.2269,2459056.7865625,2459056.7865625,281.10262171333335,22.218312753333336,11.401537451217996,-0.0387126,84155.7,35.9376,22.0255,20.5955,19.6601,18.8397,836822.0,33.2992,20.4363,-0.0315279,19.5808,18.6128,3.03304,-0.0274675,-0.0284834,21.4869,20.5799,SN,2MASXJ18442436+2213177,12.33,11.815,-3.626,16.11,307.5,2.0,-999.0,2020pow,SN Ia,281.1026081,22.2183084,yes,0.0,0.076,SN Ia
ZTF20abjubmm,18.7365,18.7475,-0.0109997,2459046.715544,2459046.7065741,245.18030604117644,37.33093416764706,45.15953000402478,0.0164344,107875.0,37.3371,21.6411,20.3153,19.486,18.6856,132944.0,28.8974,20.2301,0.0234808,19.4542,18.6231,2.60106,-0.0306289,-0.0325876,18.9527,18.6364,SN,2MASXJ16204332+3719536,2.36,2.29,0.575,3.67,376.4,2.0,-999.0,2020oer,SN Ia,245.180314126,37.3309199288,no,0.0089698997326195,0.082736,SN Ia
ZTF20aaumsrr,17.279,17.4087,0.1147,2459020.6977894,2459005.6867593,185.01572271111112,5.343328288888888,66.96893896070571,-0.0265283,200476.0,24.2989,18.2766,17.8254,17.553,17.279,1277.43,20.7544,18.2953,-0.0351862,17.9495,17.4087,7.22962,-0.0171232,-0.0229928,12.307,12.829,SN,NGC4277,6.98,-6.883,-1.161,1.05,31.55,2.0,-999.0,2020ftl,SN Ia,185.015708,5.343289,no,15.011030099820346,0.0073,SN Ia
ZTF20abmcxct,19.4549,18.7811,0.6166,2459111.8331713,2459110.8312847,359.53976271333335,-19.514333126666664,-75.60793954797053,0.0570937,75431.6,24.3114,20.066,19.7832,19.6129,19.3977,27392.8,25.3164,19.7839,0.0247194,19.2447,18.6699,2.5402,-0.254799,-0.0874553,13.487,17.8807,SN,2MASXJ23580967-1930513,1.9,0.274,1.88,1.15,132.07,2.0,-999.0,2020pna,SN Ia,359.539757484,-19.5142730687,no,1.001886600162834,0.03,SN Ia
ZTF20abmudrv,20.3381,19.3536,0.984501,2459114.8391782,2459114.8391782,18.300115924,2.2838506479999996,-60.12381565423704,-0.0830514,47362.7,23.6447,20.7658,20.6601,20.4028,20.0104,1105660.0,39.8168,21.7179,-0.102131,20.538,19.3536,4.72585,-0.161418,-0.156944,17.8372,17.242,SN,UGC00768NOTES01,4.93,-0.1,-4.95,4.46,204.08,2.0,-999.0,2020pst,SN Ia,18.300167,2.283839,no,0.0,0.046,SN Ia
ZTF20abmcyox,18.2977,18.4988,-0.0778999,2459056.9391782,2459053.9184491,13.158071718181818,-9.226328272727274,-72.09585487536359,-0.0407847,14082.3,29.531,20.9358,19.8621,18.9585,18.2977,55914.9,25.7826,19.9147,-0.055273,19.3442,18.4988,4.3475,-0.0290869,-0.0236164,-999.0,21.3916,SN,2MASXJ00523837-0913383,6.49,-3.564,6.467,9.16,335.88,2.0,-999.0,2020pmf,SN Ia,13.158083,-9.22635,no,3.020729099866003,0.074,SN Ia
ZTF20abvyauy,20.1238,19.0863,0.5464,2459158.6959259,2459140.7708681,17.280132672727273,-15.99713081818182,-78.13723914562196,-0.0435438,-29.9011,20.3935,20.3195,20.5598,20.3218,20.1238,78735.5,29.0138,20.6252,-0.0518498,20.1551,19.0863,18.3831,-0.0379064,-0.0272831,20.2888,20.2792,SN,IC0082,23.68,-11.498,-20.888,18.69,176.02,2.0,-999.0,2020rmg,SN Ia,17.2801322216,-15.997135832,no,17.92505779955536,0.04,SN Ia
ZTF20abywzvj,20.0698,19.1941,0.467299,2459167.8616898,2459165.8204745,40.63345338571429,-0.9631451571428572,-52.65605788681897,0.00608412,28.0323,20.36,20.2191,20.1868,20.1108,20.0579,-163597.0,29.9306,20.9405,-0.204377,20.2965,19.1941,2.58053,-0.162685,-0.0914925,20.1071,20.4783,SN,GALEXMSCJ024231.86-005746.8,3.34,-1.77,-2.9,2.56,170.86,2.0,13.83,2020svo,SN Ia,40.6334713728,-0.963140241395,no,2.0412153000943363,0.038748,SN Ia
ZTF20abtajxq,18.7349,18.756,-0.021101,2459090.8397338,2459090.6877894,261.8923086964286,63.637581539285705,33.36546693518014,0.0313967,16225.7,32.0345,21.7893,20.5102,19.4634,18.6784,-5504.38,22.3792,19.8196,-0.0423907,19.5467,18.756,4.38692,-0.20348,-0.0470341,20.0828,19.6974,SN,1237671767469523236,4.29,-4.091,1.32,6.61,371.85,2.0,14.9,2020rxm,SN Ia,261.892292,63.637569,no,0.1519443998113274,0.0818,SN Ia
ZTF20abptxls,18.9504,19.1399,-0.386,2459195.6705093,2459193.7283796,18.51787257272727,-1.7409588181818183,-64.03947900405909,-0.0343181,221672.0,26.2372,19.8145,19.4041,19.1739,18.9504,276265.0,35.8379,20.9728,-0.0997064,19.9786,19.1399,5.70622,-0.0368353,-0.0747635,18.2745,17.2804,SN,UGC00784,5.47,-4.5,-3.1,1.6,71.63,2.0,-999.0,2020qln,SN Ia,18.5178599361,-1.7409318982,no,1.9421296999789777,0.016,SN Ia
ZTF20acoxtxr,18.0765,18.4522,-0.0809994,2459167.6383102,2459164.6396412,282.7912586838709,39.94327940322579,17.071642047077994,-3.04885,3261.97,24.6892,19.7044,19.0166,18.1972,17.9799,13721.2,23.8294,19.0566,-23.2544,18.5848,17.9679,5.47427,-6.15355,-95.4808,-999.0,-999.0,SN,MCG+07-39-002,9.81,2.77,9.43,10.31,240.7,2.0,-999.0,2020zds,SN Ia,282.791208,39.943289,no,2.998668999876827,0.053987,SN Ia
ZTF20acuspji,18.1439,18.1622,-0.018301,2459195.0236921,2459194.9844676,149.0411876125,-9.39713385,33.99304257001253,-0.0261426,54.8817,19.6486,18.8709,18.6903,18.3696,18.1439,1482060.0,59.6808,21.5976,0.0329727,19.436,18.0964,2.65561,-0.0242355,-0.0539234,-999.0,-999.0,SN,2MASXJ09561016-0923505,4.3,-0.893,4.205,4.66,249.47,2.0,-999.0,2020abks,SN Ia,149.041125,-9.39715,no,0.039224499836564,0.0559,SN Ia
ZTF20acfaonm,20.0416,19.4231,0.6185,2459141.9511574,2459141.9511574,118.90449893571429,50.902776007142855,30.597691085052425,-0.0528714,-1.76207,20.5347,20.5253,20.7405,20.3858,20.0416,405040.0,36.7104,21.3665,0.000352171,20.2972,19.4224,2.76192,-0.109907,-0.0794308,21.688,21.0342,SN,1237663787417927922,9.35,6.6,-7.9,13.09,332.85,2.0,-999.0,2020uki,SN Ia,118.904565758,50.9027573221,no,0.0,0.07363,SN Ia
ZTF20acovrzx,18.5481,19.2435,0.962099,2459184.6897685,2459171.8085995,19.008791525000003,-10.864470266666666,-72.73715322505555,-0.0607036,149584.0,43.6462,22.8811,20.9065,19.3995,18.5481,-560.1,22.2983,20.2397,0.130827,20.1017,18.9638,21.0205,-0.0609622,-0.0974835,18.596,17.7964,SN,SDSSJ011601.81-105131.4,21.06,20.748,-4.396,26.65,302.49,2.0,17.36,2020yzs,SN Ia,19.0088450587,-10.8644572025,no,12.88116900017485,0.0672,SN Ia
ZTF20actfeym,19.1935,18.8785,0.315001,2459202.7284838,2459202.7284838,44.74220431764705,9.964272705882353,-41.71427754418869,-0.0878703,2386.02,26.4739,21.2398,20.5175,19.8301,19.1935,1192510.0,45.2615,21.5269,0.0221442,20.0037,18.8368,5.22732,-0.0938481,-0.081828,19.1877,18.4217,SN,2MASXJ02585792+0957469,5.36,-4.399,-3.06,5.82,249.6,2.0,-999.0,2020aaue,SN Ia,44.7422528659,9.96428063806,no,0.0,0.055905,SN Ia
ZTF20acuzfpk,18.0461,17.8736,0.0764999,2459205.7531134,2459200.8168519,78.39028174285714,-19.501589978571435,-29.980894954909076,-0.049498,735.793,23.834,20.0184,19.3491,18.7607,18.0461,674445.0,36.5488,20.3147,-0.00341409,19.0763,17.8736,2.13335,-0.0213384,-0.0332041,-999.0,-999.0,SN,2MASXJ05133361-1930024,3.03,3.287,-0.719,3.35,254.62,2.0,-999.0,2020abqy,SN Ia,78.390283,-19.5015781,no,4.936261500231922,0.057,SN Ia
